user_id,restaurant_id,rating
88,157,4.0
584,294,5.0
893,125,4.0
542,229,4.0
684,340,4.0
309,161,4.0
906,29,4.0
343,114,4.0
436,79,4.0
177,23,4.0
139,106,4.0
194,131,4.0
186,357,4.0
218,477,4.0
164,173,4.0
161,264,4.0
943,342,5.0
525,373,4.0
808,285,4.0
601,2,4.0
836,233,5.0
42,369,4.0
915,251,5.0
210,434,4.0
741,493,4.0
862,321,4.0
275,108,5.0
954,276,5.0
279,180,4.0
251,213,4.0
310,293,4.0
720,72,4.0
833,283,4.0
140,175,4.0
792,123,4.0
546,227,4.0
821,390,5.0
904,444,4.0
530,301,4.0
57,428,4.0
112,83,4.0
5,253,4.0
410,146,4.0
414,120,5.0
182,65,5.0
13,281,4.0
339,283,4.0
797,391,4.0
259,428,4.0
90,106,4.0
616,413,4.0
891,479,4.0
698,300,5.0
250,107,4.0
255,36,5.0
588,147,4.0
898,262,4.0
971,409,4.0
108,159,5.0
668,265,5.0
594,468,4.0
589,202,4.0
485,421,4.0
982,155,5.0
972,13,5.0
258,297,4.0
639,384,5.0
997,322,5.0
903,498,5.0
282,85,4.0
986,481,4.0
88,280,4.0
204,245,4.0
16,300,4.0
151,362,4.0
936,354,4.0
254,316,4.0
188,9,4.0
329,386,4.0
544,247,4.0
783,312,4.0
997,414,5.0
397,278,4.0
517,238,4.0
459,203,4.0
330,247,4.0
820,235,4.0
845,81,5.0
169,356,5.0
693,13,4.0
366,327,4.0
178,16,4.0
655,481,4.0
362,45,4.0
760,321,4.0
639,139,4.0
775,326,5.0
40,148,5.0
924,355,4.0
416,236,4.0
355,191,4.0
255,101,4.0
143,105,5.0
752,474,4.0
740,250,5.0
853,396,4.0
710,446,4.0
577,94,4.0
900,220,4.0
11,475,4.0
620,298,4.0
26,339,4.0
957,453,5.0
421,442,4.0
663,133,5.0
221,361,4.0
853,155,4.0
496,28,4.0
237,282,4.0
237,475,4.0
219,116,4.0
487,305,4.0
936,234,5.0
461,405,4.0
663,1,4.0
635,348,4.0
144,240,5.0
990,58,4.0
189,335,4.0
255,183,4.0
68,337,4.0
616,26,4.0
336,468,4.0
671,409,5.0
821,77,4.0
874,417,4.0
409,217,5.0
300,328,5.0
908,325,4.0
602,262,4.0
357,23,4.0
256,244,4.0
353,158,4.0
732,206,4.0
521,310,4.0
524,87,4.0
837,267,4.0
950,415,4.0
756,134,4.0
694,267,5.0
284,333,4.0
312,268,4.0
99,450,4.0
197,53,4.0
482,99,4.0
878,247,4.0
226,36,4.0
845,401,5.0
615,28,4.0
618,220,5.0
365,406,4.0
368,102,4.0
570,263,4.0
590,271,4.0
75,224,4.0
42,139,4.0
422,280,5.0
836,451,5.0
181,286,5.0
545,454,4.0
71,250,4.0
568,322,4.0
105,317,4.0
200,78,4.0
101,297,4.0
768,338,5.0
307,307,4.0
586,428,4.0
683,351,4.0
377,13,4.0
655,346,4.0
678,492,4.0
399,396,4.0
773,82,4.0
221,9,4.0
595,497,5.0
182,213,4.0
307,48,4.0
522,49,4.0
396,309,4.0
4,440,5.0
863,40,5.0
914,363,5.0
848,280,4.0
1000,226,4.0
804,456,4.0
281,108,5.0
215,245,4.0
972,255,4.0
610,33,4.0
420,23,4.0
101,333,4.0
963,54,4.0
521,309,4.0
573,49,4.0
309,462,5.0
658,78,5.0
939,336,4.0
931,433,4.0
510,358,4.0
63,122,4.0
633,444,4.0
226,359,4.0
105,90,5.0
974,346,4.0
772,193,4.0
861,416,5.0
425,377,5.0
255,463,5.0
429,244,4.0
434,149,5.0
207,146,4.0
28,478,5.0
682,316,4.0
336,378,4.0
588,141,4.0
628,408,4.0
69,286,4.0
866,386,4.0
746,339,5.0
513,111,4.0
167,108,4.0
864,367,4.0
730,281,4.0
785,50,4.0
368,14,5.0
251,134,4.0
859,76,4.0
856,84,4.0
931,343,4.0
686,158,4.0
170,286,5.0
758,422,4.0
935,314,4.0
90,94,4.0
561,297,4.0
446,94,5.0
294,57,4.0
919,164,4.0
150,320,5.0
132,497,4.0
433,98,5.0
59,16,4.0
969,344,4.0
836,78,5.0
199,346,5.0
215,72,4.0
898,270,5.0
561,287,4.0
472,66,4.0
744,368,4.0
247,68,4.0
382,193,5.0
991,55,4.0
239,468,4.0
927,379,5.0
367,462,4.0
168,168,4.0
560,409,4.0
51,25,4.0
811,131,5.0
610,325,4.0
951,102,4.0
728,374,5.0
689,282,4.0
380,296,4.0
474,294,5.0
80,422,4.0
697,452,4.0
367,263,4.0
461,478,4.0
911,414,4.0
539,120,4.0
452,403,5.0
464,231,4.0
960,291,4.0
478,488,5.0
926,161,4.0
420,161,5.0
707,78,4.0
214,38,4.0
369,394,4.0
854,441,4.0
114,28,4.0
754,462,4.0
503,100,4.0
636,294,4.0
817,400,4.0
588,124,5.0
311,405,4.0
469,92,5.0
824,255,4.0
708,97,4.0
863,6,4.0
44,169,4.0
415,383,4.0
698,271,4.0
855,108,4.0
246,387,5.0
949,299,5.0
84,47,4.0
207,99,4.0
151,14,4.0
668,194,4.0
528,157,4.0
165,388,4.0
917,154,5.0
975,115,4.0
145,396,4.0
37,258,4.0
333,145,4.0
403,291,4.0
414,10,5.0
45,368,4.0
402,214,5.0
206,233,4.0
62,171,4.0
420,21,4.0
868,15,4.0
468,419,4.0
820,368,4.0
19,126,4.0
365,341,4.0
300,341,5.0
7,213,4.0
761,188,4.0
428,172,4.0
117,480,4.0
580,247,5.0
507,5,5.0
546,231,4.0
706,201,4.0
325,373,4.0
55,402,5.0
778,149,4.0
992,72,4.0
42,492,5.0
297,500,4.0
973,226,5.0
231,74,5.0
453,307,5.0
890,169,5.0
394,249,4.0
522,280,4.0
358,488,4.0
987,152,4.0
444,224,4.0
128,225,4.0
691,38,5.0
405,44,5.0
392,185,4.0
193,499,5.0
604,443,5.0
881,241,4.0
743,418,4.0
78,331,4.0
85,351,4.0
30,210,4.0
725,23,4.0
49,124,4.0
777,86,4.0
145,43,4.0
69,466,4.0
58,40,4.0
697,303,4.0
574,169,4.0
479,175,4.0
820,487,4.0
445,20,4.0
296,461,4.0
678,109,4.0
171,193,4.0
575,244,4.0
147,324,4.0
484,280,4.0
306,228,4.0
673,36,4.0
653,45,4.0
846,386,4.0
609,28,4.0
446,154,4.0
221,23,4.0
555,207,4.0
945,420,4.0
804,91,4.0
378,390,4.0
620,419,4.0
266,359,4.0
95,38,4.0
262,419,4.0
825,228,5.0
897,202,4.0
71,350,4.0
954,309,4.0
219,489,4.0
533,254,4.0
92,38,4.0
127,221,4.0
80,500,4.0
824,187,4.0
238,43,4.0
983,359,4.0
372,114,4.0
916,260,4.0
486,5,4.0
694,68,4.0
25,228,4.0
156,123,4.0
517,173,4.0
632,336,4.0
789,153,4.0
530,462,4.0
943,267,4.0
710,157,4.0
57,162,4.0
605,214,4.0
19,398,4.0
384,376,4.0
865,408,5.0
193,443,4.0
237,423,4.0
387,26,4.0
426,427,4.0
277,292,4.0
227,423,4.0
745,189,5.0
552,400,4.0
323,122,4.0
153,230,4.0
639,59,5.0
237,96,5.0
998,262,4.0
55,354,5.0
980,312,4.0
436,136,4.0
684,350,4.0
109,283,5.0
866,455,4.0
981,411,4.0
184,473,4.0
951,120,4.0
368,430,4.0
983,425,4.0
198,463,4.0
371,25,4.0
373,342,4.0
973,146,4.0
497,12,4.0
599,87,4.0
201,435,4.0
849,109,4.0
509,423,4.0
322,345,4.0
275,266,4.0
211,222,4.0
504,74,4.0
903,482,4.0
118,494,5.0
703,333,4.0
554,310,4.0
42,413,4.0
315,102,4.0
788,425,4.0
329,493,4.0
17,137,5.0
283,191,4.0
943,461,4.0
258,421,4.0
575,142,4.0
574,357,4.0
612,73,4.0
19,328,5.0
529,167,4.0
837,168,4.0
423,54,5.0
466,259,4.0
373,439,5.0
758,111,4.0
763,232,4.0
967,161,4.0
81,352,4.0
551,327,4.0
548,19,4.0
424,290,5.0
429,462,4.0
388,50,5.0
998,175,4.0
921,302,4.0
709,184,4.0
670,185,5.0
204,339,4.0
196,307,4.0
728,310,4.0
285,346,5.0
969,81,5.0
196,374,4.0
307,156,5.0
664,275,4.0
14,283,4.0
837,432,4.0
146,500,4.0
938,249,5.0
57,147,4.0
723,481,4.0
780,435,4.0
210,7,4.0
529,157,4.0
798,171,4.0
344,69,4.0
715,94,4.0
611,369,4.0
279,363,4.0
209,376,5.0
641,186,4.0
335,392,4.0
288,170,5.0
252,204,5.0
265,42,5.0
271,13,4.0
924,154,4.0
920,274,4.0
700,298,4.0
419,51,4.0
726,500,5.0
795,369,4.0
211,212,4.0
365,144,4.0
76,357,5.0
660,3,4.0
321,254,4.0
725,475,4.0
433,335,5.0
109,256,4.0
641,98,4.0
522,173,4.0
47,150,4.0
379,488,4.0
827,279,4.0
96,59,4.0
958,446,5.0
103,113,4.0
892,324,4.0
854,243,5.0
146,310,5.0
880,57,4.0
942,489,4.0
928,407,5.0
27,367,5.0
732,60,4.0
530,329,4.0
679,216,4.0
945,469,4.0
989,233,4.0
82,494,4.0
428,55,4.0
584,373,4.0
822,208,4.0
479,63,4.0
766,184,4.0
162,311,4.0
839,281,5.0
932,26,4.0
402,177,5.0
508,63,4.0
38,429,4.0
955,73,4.0
511,335,4.0
393,167,4.0
713,225,4.0
494,65,4.0
200,69,4.0
255,440,4.0
179,9,4.0
547,236,4.0
594,198,4.0
389,412,4.0
398,173,4.0
732,282,5.0
158,28,5.0
4,296,4.0
167,399,4.0
468,134,4.0
960,27,4.0
409,38,4.0
412,196,4.0
204,203,4.0
194,85,4.0
235,320,5.0
718,30,4.0
150,466,4.0
159,99,4.0
279,387,4.0
816,190,4.0
404,12,5.0
893,91,4.0
678,30,5.0
311,213,4.0
68,38,4.0
463,341,4.0
88,60,4.0
217,294,4.0
1,360,5.0
135,143,4.0
697,402,5.0
351,180,4.0
140,285,4.0
618,112,4.0
133,230,4.0
620,444,4.0
178,21,4.0
810,145,4.0
358,489,4.0
380,499,4.0
908,146,4.0
871,441,4.0
658,375,4.0
450,421,4.0
586,316,4.0
463,166,4.0
990,140,5.0
108,203,5.0
122,496,4.0
17,244,4.0
196,113,4.0
327,468,4.0
318,201,4.0
809,385,4.0
479,314,4.0
252,259,4.0
503,255,5.0
999,447,5.0
119,405,4.0
674,23,4.0
710,393,4.0
498,246,4.0
486,339,5.0
45,493,5.0
314,311,5.0
179,366,4.0
894,372,4.0
418,403,4.0
556,318,4.0
783,87,4.0
78,219,4.0
326,475,4.0
690,423,5.0
357,356,4.0
416,460,5.0
963,27,5.0
515,430,4.0
214,290,4.0
854,289,5.0
74,348,4.0
563,223,4.0
579,352,5.0
509,178,4.0
332,148,5.0
93,424,4.0
688,227,4.0
657,351,5.0
519,186,5.0
269,415,4.0
376,294,4.0
834,470,4.0
4,429,4.0
138,41,4.0
231,393,4.0
600,500,4.0
529,393,4.0
52,191,4.0
646,79,4.0
723,205,5.0
325,384,5.0
992,278,4.0
970,272,4.0
905,32,4.0
731,450,4.0
717,474,4.0
723,142,4.0
277,251,4.0
536,294,4.0
486,98,4.0
516,136,4.0
152,484,4.0
955,277,4.0
483,312,4.0
259,302,4.0
324,43,4.0
869,120,4.0
168,220,4.0
688,46,4.0
310,236,5.0
803,48,4.0
479,198,4.0
56,84,4.0
620,31,4.0
473,161,4.0
296,428,4.0
461,71,5.0
324,8,4.0
814,457,4.0
846,386,4.0
141,401,4.0
667,52,4.0
262,45,5.0
785,293,4.0
420,426,4.0
744,300,4.0
241,465,4.0
355,373,5.0
849,38,4.0
770,355,4.0
761,380,4.0
589,495,4.0
180,231,4.0
66,478,5.0
820,262,4.0
348,68,5.0
171,179,5.0
474,357,5.0
534,419,4.0
367,186,4.0
107,441,4.0
439,201,5.0
835,390,5.0
227,13,4.0
444,443,4.0
442,214,5.0
396,220,4.0
728,286,4.0
581,244,4.0
84,356,4.0
615,258,4.0
551,58,4.0
13,36,4.0
809,328,4.0
825,429,4.0
693,490,4.0
493,498,5.0
268,393,4.0
525,382,4.0
120,193,5.0
970,333,4.0
353,50,4.0
57,463,4.0
40,32,4.0
886,98,4.0
336,43,5.0
640,381,4.0
173,351,4.0
547,334,4.0
259,310,4.0
888,47,4.0
517,270,4.0
730,432,4.0
523,311,5.0
894,413,4.0
839,431,4.0
117,63,5.0
184,19,4.0
906,347,4.0
874,393,4.0
116,101,4.0
162,37,4.0
579,107,4.0
712,92,4.0
543,308,5.0
587,185,4.0
237,216,5.0
839,28,4.0
66,36,4.0
70,372,4.0
809,320,4.0
447,18,5.0
416,345,4.0
532,419,4.0
441,196,4.0
738,78,4.0
946,167,4.0
464,90,4.0
921,264,4.0
396,472,4.0
711,208,4.0
551,212,4.0
657,271,4.0
557,263,4.0
395,273,5.0
326,342,5.0
893,214,5.0
919,374,4.0
91,64,4.0
750,12,4.0
70,210,4.0
166,312,4.0
642,174,4.0
214,431,4.0
852,256,4.0
601,463,5.0
335,101,5.0
764,16,4.0
369,197,4.0
861,258,4.0
584,384,4.0
677,244,4.0
49,348,4.0
52,249,5.0
289,105,4.0
790,182,4.0
626,155,4.0
239,287,4.0
133,169,4.0
999,420,4.0
786,47,5.0
166,43,4.0
374,321,4.0
373,306,4.0
805,221,4.0
478,1,4.0
755,200,4.0
479,441,4.0
832,144,4.0
650,378,4.0
591,28,5.0
682,342,4.0
635,338,4.0
688,278,4.0
300,41,4.0
82,332,4.0
87,147,4.0
225,345,5.0
16,178,4.0
822,315,4.0
358,325,4.0
163,418,4.0
610,167,4.0
668,123,4.0
514,74,5.0
350,239,5.0
909,249,4.0
681,263,4.0
464,252,4.0
827,357,4.0
837,111,4.0
375,180,4.0
92,188,4.0
181,308,5.0
743,207,4.0
301,234,4.0
660,24,4.0
792,26,4.0
189,381,4.0
859,218,4.0
862,494,4.0
314,346,4.0
493,378,4.0
923,10,4.0
922,17,4.0
128,245,4.0
519,206,4.0
426,258,4.0
559,112,4.0
565,205,4.0
187,27,4.0
550,457,4.0
453,71,4.0
471,176,5.0
988,202,4.0
738,248,5.0
565,118,4.0
911,9,4.0
224,86,4.0
154,23,4.0
560,455,4.0
351,240,5.0
147,73,4.0
905,27,4.0
576,472,4.0
349,349,5.0
182,81,5.0
637,84,4.0
179,199,4.0
39,43,4.0
772,488,5.0
894,263,5.0
3,92,4.0
64,339,4.0
29,447,4.0
372,84,5.0
523,300,4.0
97,423,4.0
870,296,4.0
442,135,4.0
203,454,4.0
411,281,4.0
993,489,4.0
21,59,4.0
551,397,4.0
735,359,4.0
102,488,5.0
46,342,4.0
66,241,4.0
603,465,4.0
164,368,5.0
971,342,5.0
111,98,4.0
338,62,4.0
123,264,4.0
705,113,4.0
447,429,4.0
611,146,4.0
291,216,4.0
671,256,4.0
412,316,4.0
615,316,5.0
897,362,5.0
281,258,4.0
43,194,4.0
486,347,4.0
596,14,4.0
963,304,4.0
703,103,4.0
51,245,5.0
898,245,4.0
210,312,4.0
126,268,4.0
492,224,4.0
509,220,4.0
960,311,5.0
970,412,4.0
581,366,4.0
777,217,5.0
258,4,4.0
930,474,5.0
188,36,4.0
230,178,4.0
189,387,5.0
415,257,5.0
10,17,4.0
114,199,4.0
76,318,5.0
676,48,4.0
502,62,4.0
85,69,5.0
49,147,4.0
495,359,5.0
838,366,5.0
689,162,4.0
387,227,5.0
970,433,4.0
389,464,4.0
218,488,4.0
701,498,5.0
981,431,5.0
346,487,4.0
230,347,4.0
255,489,4.0
236,230,4.0
26,370,4.0
584,178,4.0
261,345,4.0
766,410,5.0
271,56,5.0
123,78,4.0
656,270,5.0
257,206,4.0
656,281,5.0
421,228,4.0
259,388,4.0
948,239,4.0
47,463,4.0
863,288,5.0
525,82,4.0
888,334,4.0
208,250,5.0
311,193,4.0
747,106,5.0
149,189,5.0
834,276,5.0
438,74,4.0
155,10,4.0
678,123,5.0
90,216,4.0
698,290,5.0
830,445,4.0
358,476,4.0
174,411,5.0
217,40,5.0
907,193,4.0
456,127,4.0
776,289,5.0
609,452,4.0
629,71,4.0
199,137,5.0
832,144,4.0
486,389,5.0
533,354,4.0
200,380,4.0
371,407,4.0
959,299,4.0
853,370,5.0
448,345,5.0
248,441,5.0
788,435,4.0
264,269,4.0
58,384,5.0
302,408,4.0
31,139,4.0
498,52,4.0
249,499,4.0
605,17,5.0
777,165,5.0
271,13,4.0
606,190,4.0
666,475,5.0
394,340,4.0
797,353,4.0
502,362,4.0
592,352,4.0
804,264,5.0
84,312,4.0
365,221,5.0
886,104,5.0
549,339,4.0
342,198,5.0
839,300,4.0
407,444,4.0
425,359,4.0
744,368,4.0
93,169,4.0
848,149,4.0
614,249,4.0
412,256,4.0
432,470,5.0
678,42,4.0
159,202,4.0
14,458,4.0
373,244,4.0
225,157,4.0
505,464,4.0
73,449,4.0
249,401,4.0
511,286,4.0
603,282,4.0
216,437,4.0
973,381,4.0
602,238,4.0
541,19,4.0
947,53,4.0
817,85,4.0
939,273,4.0
988,430,4.0
220,360,4.0
840,213,4.0
727,437,4.0
221,361,4.0
389,104,4.0
554,192,4.0
647,429,4.0
42,177,4.0
676,147,4.0
873,380,4.0
283,455,4.0
58,81,4.0
814,193,4.0
834,37,4.0
537,377,4.0
73,326,5.0
885,154,5.0
923,130,5.0
129,59,4.0
599,224,5.0
842,249,4.0
426,240,4.0
948,374,4.0
665,389,4.0
694,293,4.0
125,287,4.0
67,204,5.0
6,99,4.0
637,350,4.0
314,176,4.0
326,262,4.0
565,271,4.0
578,143,5.0
826,189,5.0
506,272,5.0
82,20,4.0
599,333,5.0
2,300,4.0
204,426,4.0
662,46,5.0
805,95,4.0
404,418,4.0
103,64,4.0
536,413,5.0
368,131,4.0
212,9,4.0
577,459,4.0
961,203,5.0
209,409,5.0
763,470,4.0
897,298,4.0
117,174,4.0
628,73,4.0
749,84,5.0
478,59,4.0
105,21,4.0
495,458,5.0
771,406,4.0
46,157,5.0
823,319,5.0
331,329,5.0
216,61,4.0
982,64,4.0
960,325,4.0
492,168,4.0
813,203,4.0
922,129,4.0
845,245,4.0
449,106,4.0
536,321,4.0
511,122,4.0
458,318,5.0
547,182,4.0
536,103,4.0
540,316,4.0
484,302,4.0
976,261,4.0
1000,113,5.0
16,406,4.0
571,474,4.0
977,437,4.0
243,70,4.0
950,160,4.0
207,240,4.0
912,11,5.0
271,138,4.0
761,495,4.0
994,167,4.0
779,247,4.0
705,354,4.0
847,31,4.0
730,12,4.0
115,243,4.0
580,108,5.0
299,336,5.0
837,422,4.0
483,323,4.0
397,194,5.0
394,308,4.0
75,133,4.0
978,395,5.0
482,281,4.0
103,291,4.0
297,163,4.0
178,278,5.0
215,421,4.0
967,470,5.0
315,439,4.0
39,203,4.0
259,96,4.0
716,483,4.0
7,223,4.0
49,237,4.0
538,117,4.0
161,456,4.0
869,192,4.0
176,276,5.0
591,106,4.0
2,482,4.0
895,4,5.0
455,18,5.0
928,307,4.0
644,452,4.0
276,20,5.0
498,122,5.0
629,137,5.0
676,80,4.0
800,154,4.0
28,358,4.0
333,25,5.0
1,452,4.0
188,169,4.0
56,59,5.0
547,301,4.0
112,41,4.0
798,38,4.0
310,117,4.0
36,275,4.0
439,270,4.0
729,127,4.0
592,405,4.0
826,399,4.0
595,3,4.0
577,293,4.0
325,373,4.0
640,498,4.0
307,430,4.0
534,16,4.0
728,398,4.0
619,265,4.0
109,239,4.0
372,263,5.0
357,398,4.0
181,134,4.0
356,213,4.0
676,15,5.0
68,436,4.0
292,328,4.0
692,418,4.0
181,360,4.0
466,129,4.0
434,352,4.0
464,122,5.0
681,241,4.0
914,115,4.0
534,197,4.0
66,222,4.0
21,214,4.0
612,404,4.0
384,80,4.0
812,263,5.0
615,135,4.0
559,306,4.0
39,242,4.0
285,386,4.0
822,303,4.0
602,270,5.0
597,287,4.0
785,50,4.0
336,189,4.0
188,297,4.0
671,14,5.0
243,389,4.0
73,459,4.0
479,232,4.0
974,261,5.0
561,192,4.0
101,413,4.0
514,203,4.0
756,261,4.0
176,113,4.0
238,374,5.0
910,352,4.0
59,36,4.0
865,79,4.0
99,275,4.0
954,448,5.0
871,278,4.0
954,162,4.0
495,312,4.0
947,17,5.0
980,204,4.0
514,473,4.0
755,440,4.0
297,17,5.0
211,202,4.0
123,476,4.0
229,210,4.0
594,499,5.0
656,402,4.0
388,429,4.0
140,480,4.0
541,78,5.0
391,56,4.0
270,80,4.0
759,306,4.0
12,58,4.0
867,18,4.0
389,208,4.0
337,465,5.0
506,135,4.0
106,332,4.0
32,482,4.0
74,10,4.0
171,69,4.0
849,341,4.0
69,387,4.0
813,83,5.0
362,109,4.0
649,44,4.0
433,483,4.0
929,454,4.0
996,398,4.0
100,132,5.0
658,493,4.0
9,499,4.0
574,18,4.0
697,93,4.0
29,483,4.0
893,436,5.0
114,294,5.0
462,464,4.0
921,148,5.0
143,472,5.0
390,483,5.0
632,172,4.0
682,51,4.0
157,19,4.0
335,120,5.0
861,324,5.0
260,225,4.0
82,66,4.0
754,141,4.0
441,446,4.0
945,189,4.0
172,493,4.0
231,158,4.0
720,98,4.0
75,158,4.0
270,435,4.0
899,246,4.0
626,344,4.0
62,432,4.0
874,236,4.0
320,33,4.0
102,361,4.0
429,241,5.0
874,330,4.0
722,338,5.0
954,275,4.0
255,71,4.0
532,313,4.0
570,403,4.0
112,216,5.0
985,79,4.0
313,169,4.0
998,298,4.0
461,471,4.0
708,180,4.0
887,116,4.0
462,260,4.0
865,486,4.0
92,260,5.0
52,5,4.0
805,297,4.0
520,108,5.0
812,343,5.0
98,360,4.0
236,117,4.0
901,357,4.0
374,445,4.0
581,331,4.0
927,439,4.0
557,331,4.0
649,13,4.0
234,142,5.0
32,188,4.0
289,456,5.0
638,281,4.0
579,466,4.0
542,115,4.0
114,428,4.0
204,236,4.0
29,338,5.0
643,10,5.0
474,199,4.0
697,252,4.0
253,50,4.0
798,428,4.0
905,142,4.0
922,271,4.0
386,16,5.0
62,2,4.0
515,158,4.0
430,30,5.0
580,82,5.0
537,31,4.0
691,236,4.0
141,496,4.0
743,333,4.0
300,148,4.0
675,177,4.0
311,370,4.0
471,35,4.0
393,23,4.0
642,106,4.0
445,97,4.0
758,230,4.0
809,227,5.0
172,371,4.0
576,100,5.0
31,445,5.0
47,468,4.0
130,55,4.0
352,195,4.0
978,8,4.0
845,424,5.0
622,315,4.0
581,128,4.0
58,32,4.0
106,93,4.0
812,7,5.0
330,258,4.0
768,341,4.0
824,390,4.0
683,220,4.0
383,240,4.0
985,106,4.0
162,36,4.0
997,416,4.0
286,45,4.0
71,298,5.0
767,309,4.0
454,366,4.0
886,9,4.0
567,459,4.0
835,87,4.0
397,370,4.0
515,331,5.0
26,177,4.0
313,130,4.0
126,195,4.0
408,11,5.0
565,306,4.0
198,419,4.0
811,122,4.0
188,399,4.0
698,235,4.0
817,331,5.0
810,31,4.0
716,348,4.0
484,446,4.0
450,412,4.0
523,224,4.0
871,153,4.0
354,212,4.0
986,92,4.0
658,409,4.0
597,331,4.0
100,467,5.0
616,348,5.0
948,129,4.0
558,443,4.0
556,197,4.0
278,458,4.0
693,42,5.0
699,366,4.0
990,418,5.0
626,228,4.0
491,194,4.0
255,18,4.0
381,333,4.0
892,243,5.0
542,389,4.0
264,276,4.0
610,450,4.0
825,127,4.0
879,75,4.0
329,62,4.0
115,478,5.0
276,480,4.0
488,288,4.0
281,186,5.0
275,178,4.0
773,166,4.0
843,183,4.0
719,28,4.0
896,330,4.0
328,470,4.0
211,247,4.0
727,337,4.0
923,22,5.0
552,427,4.0
992,467,5.0
26,465,4.0
27,472,4.0
702,420,4.0
83,96,4.0
896,122,4.0
946,250,4.0
682,494,4.0
413,379,4.0
167,308,4.0
700,420,4.0
169,412,4.0
801,334,4.0
979,442,4.0
229,420,4.0
979,326,4.0
609,137,4.0
367,277,4.0
528,320,5.0
791,332,4.0
647,61,4.0
538,250,5.0
864,478,4.0
524,95,5.0
72,296,5.0
645,184,4.0
106,260,4.0
732,287,4.0
885,155,4.0
965,186,4.0
689,409,4.0
282,69,4.0
133,326,5.0
534,261,4.0
975,115,5.0
269,347,5.0
412,8,4.0
673,265,4.0
619,271,4.0
791,484,4.0
865,249,4.0
747,105,4.0
18,263,4.0
754,224,4.0
117,328,5.0
798,495,4.0
794,371,4.0
144,271,4.0
717,165,4.0
551,83,5.0
929,295,5.0
666,134,5.0
688,211,4.0
961,313,4.0
753,92,4.0
422,337,4.0
898,490,4.0
369,403,5.0
646,127,4.0
558,191,5.0
50,159,4.0
678,331,4.0
106,335,4.0
216,10,4.0
658,107,4.0
923,87,5.0
425,67,4.0
72,62,5.0
988,387,5.0
842,146,4.0
785,153,5.0
759,107,4.0
446,148,5.0
925,186,4.0
186,349,4.0
70,342,4.0
974,178,4.0
150,377,5.0
246,335,5.0
774,487,4.0
538,266,4.0
935,149,4.0
652,247,4.0
99,254,4.0
910,500,4.0
278,29,4.0
563,352,4.0
663,266,4.0
944,13,4.0
455,47,4.0
104,151,5.0
946,50,4.0
601,215,4.0
653,479,4.0
725,132,4.0
233,372,4.0
394,113,4.0
501,252,4.0
695,451,5.0
251,341,4.0
521,53,4.0
79,130,4.0
52,324,4.0
898,193,4.0
921,79,4.0
781,57,4.0
226,97,4.0
51,198,4.0
186,135,4.0
34,147,5.0
803,172,4.0
742,63,4.0
131,65,4.0
632,295,5.0
443,211,4.0
838,109,4.0
759,282,5.0
432,172,5.0
704,12,4.0
497,406,4.0
403,333,4.0
323,220,4.0
210,398,5.0
615,342,5.0
329,286,5.0
372,172,5.0
460,468,4.0
133,236,4.0
835,475,5.0
651,166,4.0
121,187,4.0
606,170,4.0
452,52,4.0
965,319,4.0
129,189,4.0
91,120,4.0
604,105,4.0
575,162,5.0
29,295,5.0
722,41,4.0
524,377,5.0
333,364,5.0
297,165,4.0
130,321,4.0
293,374,4.0
173,335,4.0
720,160,4.0
944,264,4.0
24,353,4.0
99,18,4.0
406,173,4.0
356,477,4.0
139,352,4.0
503,33,4.0
826,261,4.0
174,210,4.0
29,496,4.0
931,383,5.0
496,330,4.0
655,382,4.0
828,164,4.0
351,481,4.0
554,407,4.0
299,424,5.0
720,5,4.0
842,34,5.0
945,280,4.0
192,145,4.0
672,351,4.0
64,71,4.0
755,465,5.0
770,348,4.0
664,230,4.0
215,125,4.0
834,278,4.0
166,271,5.0
543,357,4.0
883,15,4.0
232,242,4.0
794,498,4.0
541,153,5.0
195,53,4.0
506,149,4.0
334,358,5.0
768,450,4.0
793,219,5.0
304,113,4.0
833,288,5.0
437,277,4.0
323,452,4.0
502,428,4.0
858,83,5.0
914,450,4.0
393,218,4.0
806,226,5.0
599,270,4.0
149,15,4.0
761,404,5.0
833,290,4.0
405,420,5.0
283,339,4.0
362,265,4.0
379,199,4.0
198,158,4.0
556,333,4.0
356,475,5.0
540,447,4.0
429,492,5.0
17,419,4.0
639,397,4.0
379,207,4.0
680,174,4.0
506,184,4.0
756,265,4.0
899,493,5.0
76,471,5.0
231,246,4.0
716,36,4.0
962,373,4.0
248,488,5.0
302,259,4.0
726,482,4.0
215,19,4.0
158,412,4.0
69,23,4.0
393,104,4.0
85,241,4.0
267,493,4.0
69,391,4.0
611,361,5.0
347,204,4.0
962,253,4.0
728,142,4.0
927,302,5.0
673,143,4.0
423,451,4.0
606,271,4.0
174,307,4.0
677,472,5.0
115,500,4.0
220,110,4.0
956,8,4.0
31,69,4.0
523,190,4.0
343,179,4.0
377,63,4.0
130,68,4.0
1000,206,4.0
617,400,5.0
539,468,5.0
739,408,4.0
2,6,4.0
871,119,5.0
101,313,5.0
533,31,4.0
58,6,5.0
389,483,5.0
692,207,4.0
941,157,4.0
341,67,5.0
861,459,4.0
20,387,5.0
255,412,5.0
317,330,5.0
38,370,4.0
660,353,4.0
537,432,4.0
386,336,5.0
633,379,5.0
928,394,4.0
26,289,4.0
454,484,4.0
681,451,4.0
